smiles	MW	LogP	TPSA
O=C(Nc1ccccc1)NS(=O)(=O)c1ccc(Cl)cc1	310.018	2.850	75.270
Cc1onc(-c2ccccc2)c1C(=O)N/N=C/c1ccccc1	305.116	3.414	67.490
CCOc1ccc(C)c([C@H]2Nc3ccccc3-c3nnnn32)c1	307.143	3.020	64.860
COc1ccc(C(=O)Nc2ccc(NC(C)=O)cc2C)cc1	298.132	3.214	67.430
O=C(Nc1ccccc1)c1ccc(NC(=O)[C@@H]2CCCO2)o1	300.111	2.649	80.570
Nc1c(/N=C/c2c(F)cccc2Cl)sc([O-])c1C=O	296.991	2.760	78.510
Cc1cc(C(=O)N/N=C/c2cccc3ccccc23)c(O)n1C	307.132	2.956	66.620
COc1ccccc1C(=O)Nc1nnc(CC(C)(C)C)o1	289.143	2.919	77.250
O=C(Nc1ccc(C(=O)n2nnc3ccccc32)cc1)C1CC1	306.112	2.468	76.880
Cc1ccc(/C=N/NC(=O)COc2c(C)cccc2C)cc1N	311.163	2.723	76.710
COc1cc(C(=O)Nc2ccc(C#N)cc2)cc(OC)c1C	296.116	3.136	71.350
CCc1cc(C(=O)NNC(=O)Nc2ccc(C)cc2)cs1	303.104	3.085	70.230
CCc1ccc(-n2cc(C(=O)Nc3cccc(C)c3)nn2)nc1	307.143	2.785	72.700
CCC(=O)N(C)c1ccc(NC(=O)c2ccccc2N)cc1	297.148	2.894	75.430
O=C(c1ccccc1[N+](=O)[O-])n1cc(F)c(C(F)(F)F)c1	302.031	3.243	65.140
CCOC(=O)/C(C#N)=C/c1ccc(N2Cc3ccccc3N2)cc1	319.132	3.504	65.360
COC(=O)[C@H]1C=CCC[C@@H]1C(=O)Nc1cccc(C)c1C#N	298.132	2.561	79.190
Cc1cccc(NC(=O)N/N=C/c2ccc3c(c2)OCO3)c1	297.111	2.879	71.950
O=C/C(=C\Nc1cc(Cl)ccc1O)c1ccc(=O)oc1	291.030	2.651	79.540
COc1ccc(/C=N/c2ccc(NC(C)=O)cc2)cc1C#N	293.116	3.276	74.480
COC(=O)[C@@H](C#N)C1=NC(C)(C)Cc2c1nc(C)c(C)c2C	299.163	2.443	75.340
CO[C@]1(c2ccc(C)cc2)C[C@@H](O)C1(O)C(C)(C)CC#N	289.168	2.272	73.480
CS(=O)(=O)c1nc(Nc2ccccc2Cl)ccc1O	298.018	2.588	79.290
CC[C@@H](NC(=O)c1cccc(Cl)c1)c1nc2ncccc2[nH]1	314.093	3.492	70.670
Cc1ccc2c(N)c(C(=O)NCc3ccc(C)o3)sc2n1	301.088	3.018	81.150
COc1cccc(NC(=O)Cc2nc3cc(C)ccc3[nH]2)c1	295.132	3.061	67.010
CCO/N=N\C=C1/N=C(/C=C/c2ccc(Cl)cc2)OC1=O	305.057	3.554	72.610
Cc1ccc(C(=O)NC(=S)Nc2ccccc2C#N)cc1	295.078	2.994	64.920
C=COc1ccc(/C=N/NC(=O)c2c(C)cccc2O)cc1	296.116	2.987	70.920
N#CCS(=O)(=O)c1ccc(-c2nc3ccccc3s2)cc1	314.018	3.261	70.820
[H]/N=C(\OCc1cccnc1)c1ccc(Br)cc1N	305.016	2.968	71.990
CCOc1cccc(C(=O)Nc2ccc(CC#N)cc2)c1OC	310.132	3.412	71.350
CNC(=O)c1ccc(NC(=O)NC2CCCCCCC2)cc1	303.195	3.281	70.230
O=C(NNc1ccc(F)cc1F)c1ccccc1[N+](=O)[O-]	293.061	2.630	84.270
C[C@H]1CCCC[C@@H]1NC(=O)CSc1nnc(C2CC2)o1	295.135	2.734	68.020
CC1(C)CC(=O)C2=C(C1)Nc1ncnn1[C@H]2c1ccccc1	294.148	2.936	59.810
COC(=O)c1cn(-c2ccc(F)cc2)nc1-c1ccc(N)cc1	311.107	3.047	70.140
COc1cccc(NC(=O)[C@H](C)c2ccc([N+](=O)[O-])cc2)c1	300.111	3.346	81.470
CCn1c(N)c(C(=O)OC(C)C)c2nc3ccccc3nc21	298.143	2.752	83.030
COc1cccc(CNC(=O)c2ccc([N+](=O)[O-])c(C)c2)c1	300.111	2.842	81.470
CCCC(C#N)(CC)N1C(=O)c2ccc(NC(C)=O)cc21	285.148	3.078	73.200
COc1cc(F)ccc1NC(=O)c1sc(C)cc1C#N	290.053	3.328	62.120
Cc1cc(O[C@@H](C)C(=O)Nc2ncccc2C#N)ccc1F	299.107	2.807	75.010
Cc1cc(O)ccc1NC(=O)Cc1c[nH]nc1-c1ccccc1	307.132	3.272	78.010
CC(C)c1nnc(NC(=O)COc2ccccc2Cl)o1	295.072	2.864	77.250
COc1ccc(CSc2nnc(-c3cccnc3)o2)cc1O	315.068	3.138	81.270
Cc1nc(N)sc1C(=O)Nc1cccc(C(F)(F)F)c1	301.050	3.305	68.010
Cc1ccccc1C(=O)O/N=C1\Cc2ccccc2C1(O)O	297.100	1.902	79.120
O=C(/C=C/c1cccc(Cl)c1)NNC(=O)c1ccco1	290.046	2.407	71.340
O=C([O-])CCC(=O)Nc1ccc(-c2ccc(Cl)cc2)cc1	302.059	2.476	69.230
NC(=S)C(=O)Nc1ccc(Cl)cc1C(=O)c1ccccc1	318.023	2.796	72.190
CC(=O)c1ccc(NC(=O)CSc2nc3ccccc3[nH]2)cc1	325.088	3.496	74.850
CC1(C)CCc2nn(C(C)(C)C)c(NC(=O)CC#N)c2C1	288.195	3.005	70.710
Nc1cc(S(=O)(=O)NC2CCCCCC2)ccc1Cl	302.086	2.923	72.190
COC(=O)c1ccc(NC(=O)c2sc(C)nc2C)cc1	290.073	2.799	68.290
CC(=O)n1nc2c(c1NC(=O)c1ccco1)C[C@H](C)CC2	287.127	2.513	77.130
Nc1ncc(Oc2ccc3c4c(cccc24)C(=O)N3)cc1F	295.076	3.314	77.240
CC(/C=N/NC(=O)c1cc(C)n[nH]1)=C\c1ccc(Cl)cc1	302.093	3.191	70.140
Cc1c(Cl)sc(C(=O)N/N=C/c2cccnc2)c1C#N	304.019	2.741	78.140
CCOc1cc(NC(=O)c2ccccc2)c(C#N)cc1OC	296.116	3.218	71.350
CCCC(=O)c1cccc(C(=O)NNc2ccc(C)cn2)c1	297.148	3.130	71.090
O=C(CNc1ccc(F)cc1)Nc1cc(F)ccc1[N+](=O)[O-]	307.077	2.924	84.270
COc1ccc(C(=O)Nc2ncc(C#N)cc2Cl)cc1C	301.062	3.176	75.010
Cc1nn2cnc3scc(-c4cccc(O)c4)c3c2c1N	296.073	3.207	76.440
CCOc1ccc([C@H](O)Cn2cc(C#N)c3cccnc32)cc1	307.132	3.040	71.070
COc1ccc(Cc2nc(CO)c(OCC(C)C)o2)cc1	291.147	2.801	64.720
Cc1cc(C)nc(NC(=O)c2ccc(NC(=O)C3CC3)cc2)c1	309.148	3.299	71.090
CC1(C)C(=O)O[C@H](c2ccc(F)cc2)C(C)(C)C1=C(C#N)C#N	312.127	3.820	73.880
CCOC(=O)/C=C(/C)Sc1nnc(-c2ccccc2)o1	290.073	3.296	65.220
COc1cc2sc(C(=O)[O-])c(-c3ccco3)c2cc1OC	303.033	2.542	71.730
N#Cc1cccc(C(=O)c2cnc(-c3ccccc3)nc2)c1O	301.085	2.952	86.870
O=C([O-])c1cc2occ(-c3ccccc3)c(=O)c2cc1Cl	299.012	2.477	70.340
COc1ccc([N-]n2c(-c3ccncc3)n[nH]c2=S)cc1	298.077	3.480	69.830
O=C(CCOC(=O)c1ccco1)c1cc2ccccc2o1	284.068	3.456	69.650
CC(=O)Nc1ccc(-c2nc(Cl)c(NC(C)=O)s2)cc1	309.034	3.380	71.090
CCOc1ncnc2c1[C@@H](c1ccc(C)c(C)c1)C(C#N)=C2N	306.148	2.831	84.820
Cc1cc(NS(=O)(=O)Cc2ccccc2)ccc1[N+](C)=O	305.095	2.977	66.250
CCC(=O)Oc1cccc(/C(C)=C\C=C(\C#N)C(=O)OC)c1	299.116	3.028	76.390
C[C@H]1Oc2ccccc2O[C@H]1c1ccc(-c2nnc(N)o2)cc1	309.111	3.220	83.400
CCC(=S)Nc1nc(-c2ccccc2)oc1C(=O)OC	290.073	3.278	64.360
O=C([O-])c1ccc(/N=C/c2ccc(O)c3ccccc23)cc1	290.082	2.660	72.720
CC(=O)Nc1cccc(C(=O)c2ccc(Cl)cc2)c1N	288.067	3.112	72.190
COc1cc(-c2nc3ccccc3o2)ccc1NC(C)=O	282.100	3.462	64.360
CCn1nccc1NC(=O)Nc1ccc(C(F)(F)F)cn1	299.099	2.961	71.840
CC(=O)C1=C(c2ccccc2)[C@@H](c2cccc(O)c2)NC(=O)N1	308.116	2.746	78.430
N#CS[C@H](CS(=O)(=O)c1ccccc1Cl)c1ccco1	326.979	3.662	71.070
Cc1onc(C(=O)NCCn2cnc3ccccc32)c1C(C)C	312.159	2.886	72.950
COc1ccc(C(=O)Nc2ccc(OC)cc2O)c(C)c1	287.116	2.970	67.790
COc1ccccc1NC(=O)c1cnn(-c2ccccc2)c1O	309.111	2.839	76.380
C[N+](=O)c1ccccc1NC(=O)/C=C/c1ccc2c(c1)OCO2	311.103	3.107	67.640
COc1cccc(NC(=O)Nc2cc(OC)cc(OC)c2)c1	302.127	3.356	68.820
Nc1cccc(C(=O)NC(=S)Nc2ccc(Cl)cc2)c1	305.039	3.049	67.150
COc1ccc(C(=O)Nc2nc3ccccc3c(=O)o2)cc1	296.080	2.449	81.430
CCOc1ccc(N2C(=O)C[C@H](c3ccccc3)C2(C#N)C#N)cc1	331.132	3.392	77.120
CCOC(=O)C1=C(C)NC(=O)N[C@@H]1c1ccc(C(C)C)o1	292.142	2.594	80.570
c1cncc(CSc2nnc3c(n2)[nH]c2ccccc23)c1	293.074	3.193	67.350
NNc1ccccc1-c1ccccc1C(=O)NC1CCCCC1	309.184	3.702	67.150
COC(=O)/C(C#N)=C/c1ccc(NCCC=C(C)C)nc1C	299.163	3.238	75.010
COc1ccccc1NC(=S)NC(=O)c1ccc(N)cc1	301.088	2.404	76.380
Cc1ccc(C)c(S(=O)(=O)Nc2ccccc2F)c1[N+](=O)[O-]	324.058	3.152	89.310
Cc1cccc(-c2cc(C(=O)NCc3cccnc3)no2)c1	293.116	2.975	68.020
NC(=O)c1ccc(/N=C\c2cc(Cl)cc(Cl)c2O)cc1	308.012	3.549	75.680
NC(=S)/C(C=O)=C/Nc1ccc(C(=O)c2ccccc2)cc1	310.078	2.698	72.190
N#Cc1cc(Br)c(-c2cccnc2)c(C#N)c1O	298.969	2.960	80.700
CC(C)=NNC(=O)c1sc2nc(C)c3c(c2c1N)CCCC3	316.136	3.191	80.370
Cc1ccc2[nH]c3c(=O)n(Cc4ccccc4)c(N)cc3c2c1	303.137	3.422	63.810
CCC(=O)Nc1cc(NC(=O)CC)c2ccc(OC)cc2n1	301.143	2.940	80.320
CCc1ccc(NC(=O)[C@@H](C)CC(=O)Nc2cccnc2)cc1	311.163	3.247	71.090
COC(=O)c1ccccc1OC(=O)Nc1ccccc1OC	301.095	3.093	73.860
O=C(NN=C1Cc2ccccc21)c1cc(-c2ccccc2)n[nH]1	302.117	2.767	70.140
CC(=O)c1ccc(Oc2nc3c(C)cccn3c(=O)c2C)o1	298.095	2.899	73.810
COc1ccc(/N=c2/oc3cc(O)ccc3cc2C)cc1O	297.100	3.393	75.190
Cc1ccc(C(=O)N/N=C/c2cc(C(C)(C)C)cc(O)c2O)cc1	326.163	3.468	81.920
COC(=O)c1ccc(Oc2nc(C)cc(C)c2C(=O)OC)cc1	315.111	3.064	74.720
O=C([O-])CCc1[nH]c2ccc(F)cc2c1-c1cccc(O)c1	298.088	2.362	76.150
CCOC(=O)c1sc(NC(=O)C2CCCCC2)nc1C	296.119	3.147	68.290
Cn1ccc(NC(=O)c2ccc(Cl)cc2[N+](=O)[O-])c1Cl	313.002	3.492	77.170
CC(C)NC(=O)Nn1cccc1C(=O)NC1CCCCC1	292.190	2.212	75.160
CN(/N=C/c1ccc([N+](=O)[O-])cc1Cl)C(=O)C1CCC1	295.072	2.841	75.810
O=C(Nc1ccccn1)c1ccccc1C(=O)c1ccco1	292.085	3.158	72.200
CC1=CC(C)(C)Nc2ccc(OC(=O)CCC(N)=O)cc2C1	302.163	2.550	81.420
Cc1ccc(NC(=O)C2(c3ccc(C)o3)CCC(=O)N2)cc1	298.132	2.640	71.340
Cc1ccc(NC(=O)Cn2nc(C)c([N+](=O)C(C)C)c2C)cc1	315.182	3.266	67.000
Cc1ccn(C(=O)c2ccc(NC(=O)c3ccco3)cc2)n1	295.096	2.725	77.130
N#C/C(=C\c1cn(-c2ccccc2)nc1-c1ccccc1)C(N)=O	314.117	2.932	84.700
N#Cc1cccc(-c2nn(-c3ccccc3Cl)cc2[O-])c1	294.044	3.138	64.670
COc1cccc(NC(=O)c2n[nH]c3c2CC(C)(C)CC3)c1	299.163	3.186	67.010
CC(=O)c1n[nH]c2c1[C@H](c1ccc(F)cc1)C(C#N)=C(C)N2	296.107	3.106	81.570
Cc1ccccc1/N=C/c1cccc(-n2cc(C#N)c[nH+]2)n1	288.124	2.617	68.110
CSc1cc(C)nc(SCc2ccncc2)c1C(N)=O	305.066	2.898	68.870
CCOc1ccccc1C(=O)Nc1cc(OC)ccc1C#N	296.116	3.218	71.350
O=C(NCC(F)(F)F)Oc1ccc([N+](=O)[O-])cc1Cl	297.997	2.899	81.470
COc1ccc([C@H](CC(=O)c2ccc(C)cc2)C(N)O)cc1	299.152	2.637	72.550
O=C(Nc1ccc2[nH]nnc2c1)c1c(F)cccc1Cl	290.037	3.003	70.670
CCOc1cccc(NC(=O)/C(C#N)=C/c2ccccn2)c1	293.116	3.026	75.010
O=C(c1cccc([N+](=O)[O-])c1)N(CC1CC1)C1CCCC1	288.147	3.390	63.450
NNc1ccccc1C(=O)Nc1ccc(C(F)(F)F)cc1	295.093	3.243	67.150
COc1ccc(C(=O)c2cnc3ccc(C)cc3c2N)cc1O	308.116	3.071	85.440
CCOc1ccc(/C=C2\N=C(c3ccccc3)OC2=O)cc1O	309.100	3.135	68.120
Cc1nnc(NC(=O)[C@@H](C)Sc2ccc(C)c(O)c2)s1	309.061	2.980	75.110
COc1cccc(Cl)c1OC(=O)c1cc(C)nc(N)c1	292.061	2.853	74.440
CSc1sc(N)cc1C(=O)Nc1nnc(C2CC2)s1	312.017	3.033	80.900
COc1ccc(OC)c(NC(=O)NN=C2CCCCC2)c1	291.158	3.145	71.950
Cc1[nH]nc2c1[C@H](c1cc(F)ccc1F)C(C#N)=C(N)O2	288.082	2.214	87.720
CC/C(C)=N/NC(=O)c1cc2c(cc1OC(C)=O)CCCC2	302.163	3.006	67.760
CC(C)Oc1ccc(C(=O)Nc2cccc(C(=O)[O-])c2)cc1	298.108	2.090	78.460
NC(=O)CSc1nnc(C2CCCCC2)n1C1CCCC1	308.167	3.018	73.800
O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Nc1ccccc1[S-]	299.050	3.153	72.240
COc1cccc(/C=C2/N=C(c3cccc([N+](=O)[O-])c3)O2)c1	296.080	3.379	73.960
Cc1cc(C)nc(NC(=O)Cc2ccc(Cl)c([N+](C)[O-])c2)c1	318.101	3.432	70.950
CCOC(=O)c1oc2ccccc2c1NC(=O)COC(C)C	305.126	2.973	77.770
Cc1cc(NC(=O)c2coc(=O)c3ccccc23)c(C)n1C	296.116	3.001	64.240
CCOC(=O)[C@H](OC(=O)c1ccccc1)c1ccc(O)cc1	300.100	2.853	72.830
CC(=O)C1=C(C)NC(=S)[C@@H](C#N)[C@@H]1c1cccc(C#N)c1	295.078	2.575	76.680
O=c1c2ccc([N+](=O)[O-])cc2ncn1Cc1ccccc1F	299.071	2.492	78.030
COc1cccc(C(=O)Nc2cc3c(C)cccc3o2)c1[O-]	296.093	3.076	74.530
Nc1ccc2oc(-c3ccccc3OCc3ccccc3)nn12	305.116	3.756	65.690
COC(=O)c1ccc(NC(=O)Oc2ccc(OC)cc2)cc1	301.095	3.093	73.860
COC(=O)c1cc(/C=N/c2ccccc2Cl)c([O-])o1	278.023	2.544	74.860
COc1ccc([C@@H]2SCCN2C(=O)c2ccc(N)o2)cc1	304.088	2.758	68.700
CCc1nnc(SCC(=O)Nc2cccc(C)c2C)o1	291.104	2.980	68.020
CCc1cc(C(=O)OC)c(NC(=O)c2ccccc2)c(C)n1	298.132	2.991	68.290
COC(=O)c1cn(-c2cccc(Cl)c2)nc1-c1ccco1	302.046	3.572	57.260
COc1ccc(C[C@H](NC(=O)c2ccccc2)C(C#N)C#N)cc1	319.132	2.700	85.910
COc1c(C)cc(C(=O)N/N=C/c2ccccc2N)cc1C	297.148	2.658	76.710
CCC[C@@H](C)NC(=O)c1cc(C(=O)OC)cc(C(C)C)c1O	307.178	3.221	75.630
Clc1ccc(C2=Nc3nnnn3[C@@H](c3ccco3)C2)cc1	299.057	3.033	69.100
COC(=O)C1C(C)=NC2=C(C(=O)CCC2)[C@@H]1c1cccc(O)c1	313.131	2.747	75.960
CCOc1ccc(C(=O)Nc2cccc(C(=O)OC)c2)cc1	299.116	3.124	64.630
COC(=O)c1nc(C)sc1NC(=O)CCC1CCCC1	296.119	3.147	68.290
COc1c(Cl)cc(NC(=O)c2ccco2)cc1OC(C)=O	309.040	3.119	77.770
CC(C)c1ccc(NC(=O)[C@H](C)Sc2nncn2C)cc1	304.136	3.058	59.810
Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NN	285.007	2.560	81.150
CCc1ccc(NC(=O)NNC(=O)c2ccc(F)cc2)cc1	301.123	2.855	70.230
NC(=O)c1ccccc1NC(=O)c1cc(Cl)cc(Cl)c1	308.012	3.345	72.190
CCc1nc(SCC(=O)c2cccs2)c(C#N)cc1O	304.034	3.258	73.980
Cn1c(SCC(=O)Nc2cccc(C#N)c2)nc2ccccc21	322.089	3.176	70.710
C=CCn1c(NC(=O)c2ccc(C)o2)nc2ccccc2c1=O	309.111	2.736	77.130
N#CC1=C(N)Oc2c(ccc3cccnc23)[C@H]1c1ccccc1	299.106	3.453	71.930
Cc1ccc(/C=N/NC(=O)Cc2ccccc2)c([N+](=O)[O-])c1C	311.127	2.904	84.600
CC[C@@](C)(NC(=O)c1cnc2nc(C)cc(C)c2c1)C(C)=O	299.163	2.734	71.950
Cc1cc(C)c(C(C)(C)C)cc1/C=N/NC(=O)c1cnccn1	310.179	3.155	67.240
COc1cc(OC)nc(Oc2ccc(C(C)(C)C)c(C)n2)n1	303.158	3.287	66.360
COc1ccccc1NC(=O)COC(=O)c1ccc(C)o1	289.095	2.392	77.770
O=C(NCc1ccoc1)c1ccccc1NC(=O)C1CCC1	298.132	2.948	71.340
CCOc1ccc(C)cc1/C=N/NC(=O)c1cccc(C)c1O	312.147	3.172	70.920
CC(=O)Nc1ccc(OC(=O)c2noc3c2CCCC3)cc1	300.111	2.731	81.430
COc1cc(NC(=O)[C@H](C)Oc2ccccc2)ccc1C#N	296.116	2.973	71.350
O=C(NNc1ccc(O)cc1)OCc1ccccc1Cl	292.061	3.299	70.590
CCOc1ccc(NC(=O)Cn2c(C)ccc2[N+](=O)[O-])cc1	303.122	2.742	86.400
CCc1c(C(=O)Nc2cccc(Cl)c2)c(C)nn1C(C)=O	305.093	3.320	63.990
O=C([O-])c1cccc(CSc2nc3ccccc3o2)c1	284.039	2.484	66.160
Nc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)nc1	297.073	2.815	77.240
CCOc1cc(C(=O)Nc2cc(OC)ccc2O)ccc1OC	317.126	3.060	77.020
COc1ccc(COC(=O)C2CC(C)(C)N=C2C)cc1C#N	300.147	2.869	71.680
Cc1ccc(/C=N/NC(=O)c2cc3ccccc3c(=O)o2)cc1	306.100	2.865	71.670
Cc1[nH]nc(O)c1CC(=O)N/N=C/c1cccc2ccccc12	308.127	2.270	90.370
CCc1ccc(-n2nc(C)cc2/N=C/c2ncccc2O)cc1	306.148	3.594	63.300
CCC(=O)N[C@@H](c1ccc(OC(C)=O)cc1)c1ccco1	287.116	2.821	68.540
Cc1ccc(C(=O)c2ccc(Cn3cccn3)o2)cc1C#N	291.101	2.936	71.820
COC(=O)c1sc(NC(=O)c2cccc(Cl)c2)nc1C	310.018	3.144	68.290
C[C@H]1Cc2cc([N+](=O)[O-])ccc2O[C@H]1C(Cl)(Cl)CO	305.022	2.701	72.600
COc1ccccc1Cc1nnc(-c2ccc(Cl)cn2)o1	301.062	3.384	61.040
O=C(NC1CC1)c1cc([N+](=O)[O-])ccc1SC1CCCC1	306.104	3.522	72.240
Nc1cccc(NC(=O)COc2ccc3ccccc3c2)c1O	308.116	3.145	84.580
Cc1cc(C(=O)Nc2cccc([N+](=O)[O-])c2)n(C)c1Cl	293.057	3.147	77.170
CCOc1cc(/C=C2/S[C@@H](C)CN2C(N)=O)ccc1O	294.104	2.605	75.790
Nc1cccc(C(=O)N/N=C/c2cc(Cl)ccc2Cl)c1	307.028	3.340	67.480
COc1c(C)cccc1C(=O)Nc1cc2ccccc2oc1=O	309.100	3.362	68.540
Cc1cccc(NC(=O)Nc2ccc3c(c2)nnn3C)c1C	295.143	3.229	71.840
COc1ccc(NC(=O)Nc2ccc(Cl)cc2)c(O)c1	292.061	3.698	70.590
CC(C)c1ccc(CNC(=O)c2cccc([N+](=O)[O-])c2)cc1	298.132	3.648	72.240
O=C(Oc1ccc(Cl)cc1Cl)c1cccc(O)c1O	297.980	3.624	66.760
COC(=O)c1cc(O)cc(C(=O)c2cccc(Cl)c2)c1	290.035	3.063	63.600
COc1ccc([C@@H](O)Cc2ccc([N+](=O)[O-])cc2)cc1F	291.091	3.019	72.600
Cc1ccc(NC(=O)CSc2nnc(-c3ccccc3)o2)o1	315.068	3.369	81.160
Cc1nc(C)n(-c2cccc(C(=O)OCc3ccco3)c2)n1	297.111	2.834	70.150
COc1ccccc1N[C@H](C)C(=O)Nc1ccccc1C#N	295.132	3.006	74.150
CC[C@@H](C)N1C(=O)c2ccccc2N[C@H]1c1cccc(N)c1O	311.163	3.339	78.590
O=C(Nc1cccc(-c2nn3cnnc3s2)c1)c1ccccc1	321.068	3.105	72.180
Cc1cc(/C=N/NC(=O)c2sc3c(c2C#N)CCC3)c(C)o1	313.088	3.082	78.390
Cc1ccccc1O[C@@H](C)C(=O)Nc1nc2ccccc2[nH]1	295.132	3.277	67.010
C=CCn1nc(C)c(C#N)c([C@@H](C)Oc2ccccc2)c1=O	295.132	2.749	67.910
CCOc1c(Cl)cccc1C(=O)NNC(=O)OC(C)C	300.088	2.518	76.660
COc1ccc(C(C)=C(c2ccc3c(c2)OCO3)[N+](=O)[O-])cc1	313.095	3.589	70.830
C[N+]([O-])c1cccc(C(=O)Cn2cnc3ccccc3c2=O)c1	308.104	2.179	80.920
NC(=O)c1c(Oc2ccc(Cl)cc2)sc(CO)cc1=O	311.002	2.145	89.620
N#CC1=C(N)Oc2c(sc3ccccc23)[C@@H]1c1ccccn1	305.062	3.514	71.930
Cc1ccc2occ(C#N)c(SCC(=O)NC(C)(C)C)c1-2	302.109	3.571	66.030
Cc1cccc(NC(=O)CSc2nnc(N)s2)c1Cl	314.006	2.813	80.900
Cc1nn(C)c(C)c1Sc1ccccc1[N+](=O)[O-]	263.073	3.096	60.960
CC1CCN(C(=O)/C=C/c2ccc(Cl)c([N+](=O)[O-])c2)CC1	308.093	3.520	63.450
COc1c(C(C)=O)ccc(C=C(C#N)C#N)c1Br	303.985	3.091	73.880
COc1cc(NC(=O)NCc2ccc(OC)o2)cc(OC)c1	306.122	2.627	81.960
Nc1ccccc1OCc1ccc(C(=O)NC2CCCC2)o1	300.147	3.113	77.490
Cc1cc(C)c(C(=O)Nc2ccc(F)c(C(N)=O)c2)c(C)c1	300.127	3.102	72.190
COC(=O)c1ccc(C(=O)COc2ccccc2C#N)cc1	295.084	2.607	76.390
CCOc1cc(S(=O)(=O)c2nc(C)oc2C)ccc1C	295.088	2.831	69.400
O=C(N/N=C/c1cccc([N+](=O)[O-])c1)c1ccc(Cl)cc1	303.041	3.012	84.600
COc1ccc2c(C)nc(Sc3ncc[nH]3)c(C#N)c2c1	296.073	3.298	74.590
CCOC(=O)c1cc(C)sc1NC(=O)c1ccc(O)cc1	305.072	3.191	75.630
CCC(=O)Nc1ccc(NC(=O)Cn2nc(C)cc2C)cc1	300.159	2.487	76.020
N#CCC(=O)N/N=C/c1cccc(Oc2ccc(F)cc2)c1	297.091	2.982	74.480
O=C(/N=c1\[nH]c2ccccc2c(O)c1-c1ccccc1)C1CC1	304.121	3.378	65.450
COC(=O)c1sc(NC(=O)c2ccccc2)c(C#N)c1C	300.057	2.967	79.190
C=CCn1c(CCC(=O)c2ccc(C)cc2)n[nH]c1=S	287.109	3.251	50.680
O=C1OC(c2cccc([N+](=O)[O-])c2)=N/C1=C\c1cccc(F)c1	312.055	3.078	81.800
CC(C)c1ccccc1OCC(=O)NC(=O)Nc1ccccc1	312.147	3.537	67.430
O=C(N/N=C/c1cccc(Cl)c1)c1c[nH]c2cccnc12	298.062	2.980	70.140
CC(=O)c1ccc(NC(=O)c2cccc3c2OC(=O)C3)cc1C	309.100	2.911	72.470
COc1cc(NC(=O)c2ccc(C)cc2C)c(C(N)=O)cc1C	312.147	2.972	81.420
COc1c(C(=O)Nc2nc(C)cs2)cnc2ccccc12	299.073	3.261	64.110
Cc1cccc(N2C(=O)c3ccc([N+](=O)[O-])cc3C2=O)c1C	296.080	3.012	80.520
Cc1ccc(NC(=O)CSc2nnc(-c3ccco3)o2)cc1	315.068	3.369	81.160
O=C(N/N=C/c1coc2ccccc2c1=O)c1cccs1	298.041	2.618	71.670
COc1c(C)cc(OCC(=O)Nc2nnc(C)s2)cc1C	307.099	2.489	73.340
Cc1ccc2nsnc2c1S(=O)(=O)[N-]C1CCCC1	296.053	3.005	74.020
N#CCc1ccc(NC(=O)c2ccc(OC(F)F)cc2)nc1	303.082	3.001	75.010
Cc1c(Cl)c(=O)oc2cc(OCc3ccon3)ccc12	291.030	3.322	65.470
COc1ccc2oc(C)c(S(=O)(=O)[N-]c3ccccc3)c2c1	316.065	4.144	70.610
COc1ccc(CC(=O)NNc2ccc(C#N)cc2)c(C)c1	295.132	2.561	74.150
CCSC1Cc2c(C)cc(C)cc2NC(=O)NC(=O)N1	293.120	2.770	70.230
Cc1ccc(O)c(C(=O)N/N=C/c2ccc(O)c(Cl)c2)c1	304.061	2.824	81.920
CCC(=O)Nc1ccc(/C(C)=N\NC(=O)c2ccccc2)cc1	309.148	3.189	70.560
CCOC(=O)c1c(C)[nH]c2sc(C#N)c(Cl)c2c1=O	296.002	2.600	82.950
NC(=O)c1ccc(NC(=O)CSc2ccccc2)cc1	286.078	2.516	72.190
CC1(C)OC2(CCCC2)[C@@H](c2cccc([N+](=O)[O-])c2)OC1=O	305.126	3.301	78.670
CCOc1ccc(C(=O)Nc2ccc(NC(C)=O)cc2)cc1	298.132	3.296	67.430
CCC1=C(C(=O)OC)[C@H](c2ccc(C)cc2)C(C#N)=C(N)S1	314.109	3.356	76.110
C[C@H](Nc1cc(=O)[nH]c2ccccc12)C(=O)Nc1ccccc1	307.132	2.967	73.990
Cc1nnc(SCC(=O)Nc2ccc(C(C)C)cn2)s1	308.077	3.096	67.770
COc1ccc(CNC(=O)c2ccc([N+](=O)[O-])cc2)cc1C	300.111	2.842	81.470
CCn1cc(C(=O)Nc2ccccc2O)c2ccccc2c1=O	308.116	2.979	71.330
CN1C(=O)C=C(O)C(=Cc2ccc([N+](=O)[O-])cc2)c2ccccc21	322.095	3.554	83.680
Cc1ccc(S(=O)(=O)/N=C/c2cc(C)ccc2O)c(C)c1	303.093	3.125	66.730
C[C@H](c1ccccc1)[C@H](O)c1nnc(-c2cccnc2)n1C	294.148	2.714	63.830
Cc1cc(C)c(C#N)c(NCC(=O)Oc2c(C)cccc2C)n1	309.148	3.204	75.010
